Régions;GRIP;IRA;CONS;GRIP;IRA;CONS;GRIP;IRA;CONS; TOTGRIP;Tot IRA;T,cons;TX GR;TX IRA;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Ariana;225;0;1109;234;0;953;578;0;4143;1037;0; ;#VALEUR!;#VALEUR!;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Mannouba;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Ben Arous;64;165;486;43;53;303;209;124;1614;316;342;2403;13,2;14,2;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Bizerte;185;532;1327;228;275;1130;780;521;5172;1193;1328;7629;15,6;17,4;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Nabeul;154;663;1251;209;246;861;676;768;4977;;;;;;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Zaghouan;64;0;384;61;0;299;357;0;1701;482;0;2384;20,2;0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Beja;67;63;270;70;21;224;137;54;614;274;138;1108;24,7;12,45487365;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Jendouba ;81;215;480;51;37;209;154;79;1045;286;331;1734;16,5;19,1;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Le Kef;0;373;627;227;0;481;904;0;4114;1131;373;5222;21,7;7,1;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Siliana;23;0;99;76;0;224;267;0;1111;366;0;1434;25,5;0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Kairouan;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Sousse;179;153;949;103;73;450;761;286;5805;1043;512;7204;14,5;7,1;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Mahdia;66;7;307;75;0;394;175;1;703;316;8;1404;22,5;0,56980057;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Monastir;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Kasserine;382;7;1440;644;0;1445;1440;15;5452;2466;22;8337;29,6;0,3;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Sfax;71;212;676;174;143;857;413;357;4125;658;712;5658;11,6;12,6;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Gabes;221;0;1155;287;0;1048;969;0;4656;1477;0;6859;21,5;0,0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Kebili;117;154;574;155;28;499;385;86;2356;657;268;3429;19,2;7,8;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Gafsa;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Sidi Bouz;206;231;699;178;140;664;629;158;4100;1013;529;5463;18,5;9,7;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Tozeur;26;11;64;22;8;64;79;33;346;127;52;474;26,8;11,0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Medenine;110;316;784;141;258;780;494;574;3442;745;1148;5006;14,9;22,9;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Tataou;27;32;137;24;39;131;67;64;656;118;135;924;12,8;14,6;;;;;;;;;;;;;;;;
