2010;Mars;Semaine4;Gafsa;6;0;97;10;0;160;32;0;950;48;0;1207;4,0;0;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Sidi Bouz;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Tozeur;39;28;147;48;44;237;77;93;656;164;165;1040;15,8;15,9;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Medenine;70;233;652;48;146;592;165;437;2888;283;816;4132;6,8;19,7;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Tataou;8;6;102;9;6;92;28;23;647;45;35;841;5,4;4,2;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Tunis;1;294;613;5;73;307;27;137;1245;33;504;2165;1,5;23,3;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Ariana;43;0;1118;25;0;864;97;0;3585;165;0;5567;3,0;0,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Mannouba;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Ben Arous;1;155;373;5;56;237;15;137;1491;21;348;2101;1,0;16,6;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Bizerte;8;90;200;12;60;146;35;175;1096;55;325;1442;3,8;22,5;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Nabeul;7;307;614;2;150;302;45;355;2708;54;812;3624;1,5;22,40618102;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Zaghouan;12;0;172;8;0;175;30;0;925;50;0;1272;3,9;0;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Beja;9;0;132;3;0;65;15;0;253;27;0;450;6,0;0,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Jendouba ;38;181;432;15;34;196;73;82;1083;126;297;1711;7,4;17,4;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Le Kef;0;202;703;75;0;514;305;0;4186;380;202;5403;7,0;3,7;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Siliana;2;0;64;16;0;153;44;0;1256;62;0;1473;4,2;0;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Kairouan;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Sousse;19;161;564;25;44;289;106;137;2685;150;342;3538;4,2;9,7;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Mahdia;13;3;341;21;0;379;32;4;532;66;7;1252;5,3;0,559105431;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Monastir;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Kasserine;38;0;344;28;0;154;89;1;1450;155;1;1948;8,0;0,1;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Sfax;19;103;349;22;66;489;63;193;2275;104;362;3113;3,3;11,6;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Gabes;21;100;591;75;22;518;186;37;3104;282;159;4213;6,7;3,8;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Kebili;30;142;496;77;27;504;257;62;3154;364;231;4154;8,8;5,6;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Gafsa;17;0;275;43;0;230;100;0;2195;160;0;2700;5,9;0;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Tozeur;15;8;54;37;17;121;39;40;347;91;65;522;17,4;12,5;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Medenine;22;80;288;21;85;281;102;212;1361;145;377;1930;7,5;19,5;;;;;;;;;;;;;;;;
2010;Mars;Semaine5;Tataou;0;5;45;4;9;79;9;25;347;13;39;471;2,8;8,3;;;;;;;;;;;;;;;;
